,CID,f1_mass_PC1,f2_lipophilicity_PC1,f3_lipophilicity_extended_PC1,f3_lipophilicity_extended_PC2,f3_lipophilicity_extended_PC3,f3_lipophilicity_extended_PC4,f4_volume_PC1,f5_volume_PC1,f6_volume_PC1,f7_surface_shape_Mor_PC1,f7_surface_shape_Mor_PC2,f7_surface_shape_Mor_PC3,f7_surface_shape_Mor_PC4,f7_surface_shape_Mor_PC5,f7_surface_shape_Mor_PC6,f7_surface_shape_Mor_PC7,f8_surface_shape_RDF_PC1,f8_surface_shape_RDF_PC2,f8_surface_shape_RDF_PC3,f8_surface_shape_RDF_PC4,f8_surface_shape_RDF_PC5,f8_surface_shape_RDF_PC6,f8_surface_shape_RDF_PC7,f8_surface_shape_RDF_PC8,f9_whim_PC1,f9_whim_PC2,f9_whim_PC3,f9_whim_PC4,f10_geometry_topology_PC1,f10_geometry_topology_PC2,f10_geometry_topology_PC3,f10_geometry_topology_PC4,f10_geometry_topology_PC5,f10_geometry_topology_PC6,f10_geometry_topology_PC7,f10_geometry_topology_PC8,f11_spatial_autocorrelation_PC1,f11_spatial_autocorrelation_PC2,f11_spatial_autocorrelation_PC3,f11_spatial_autocorrelation_PC4,f11_spatial_autocorrelation_PC5,f11_spatial_autocorrelation_PC6,f11_spatial_autocorrelation_PC7,f11_spatial_autocorrelation_PC8,f12_polarity_PC1,f13_p_vsa_logp_PC1,f13_p_vsa_logp_PC2,f13_p_vsa_logp_PC3,f13_p_vsa_logp_PC4,f13_p_vsa_logp_PC5,f14_spdiam_PC1,f14_spdiam_PC2,f14_spdiam_PC3,f14_spdiam_PC4
60,7792,-0.333508002743796,0.3875883451249225,0.8408036438306242,0.18955242176134957,0.14475389037289535,-0.007295733879086606,0.23455951878094689,0.12900483161645782,0.09631234128230566,-9.482415341357278,-0.96306236407934,0.5853790352799505,1.1511598907569,-2.116334755827128,-2.0691400448431714,-2.287583873870572,2.9097199504052473,-2.841854244200171,0.3839744836443354,0.5769920560839779,-1.61928034878772,0.9520474338052386,-1.5693826080347346,2.1637425713623593,0.4186093385840573,-0.2416560832894615,-0.012816540327710445,0.054314436774652065,4.621582625204505,0.038164587043066876,-0.44549556441417837,-5.4783153415128965,-0.041391017671604906,1.2367882776408947,1.8687009475974024,0.9139595164139559,1.107788626107565,4.5549082760013215,1.5963179779461696,0.07815574851461438,0.09006937375159912,0.5097872467892378,1.151344139146964,-1.0154958346526768,-1.3397432224941344,0.6827354666829372,-2.0762197883921756,-0.22354224503087117,-0.4115415622207305,0.2095338235541679,-1.2068104939372075,0.19694065222426432,0.11021323319256417,0.137018513876461
61,7794,-0.4458868816015885,0.09786162597315627,0.22990331697524186,0.18659740250557924,0.18626996477012564,-0.012802632101856544,-0.031364856896011414,-0.0005647274634530801,-0.19100222129766975,-5.239354535214339,-6.027315526261664,-0.1381119944679976,-2.4384954270116697,-0.44974648979620246,-0.6848264703049132,-0.8235157402527168,-1.0382799267124951,-0.7452467550275204,-1.56487707904148,0.8311597566924204,-1.10023635401742,0.3603192557157333,1.9786335861938993,-0.414080267386138,-0.43646602072910795,0.14791587376576973,0.5119969909207625,0.10227653102044904,0.35801593906518286,0.6745121694374643,1.2848396652307383,-4.086363371238821,-0.7993492526780426,1.4332143118097103,1.493587587746928,0.6240362759558489,0.3418629571648666,3.14110171879,-0.4514021193684983,1.2480841765274857,-1.6210757243611447,-1.3318338202763185,-0.7349811010158206,-1.2989243825549275,-0.5012506358596933,0.30103149948386887,0.7717340006016303,-1.173879189690844,-0.30948060215040385,0.3038138113608337,-1.2068104939372075,0.19694065222426432,0.11021323319256417,0.137018513876461
62,7797,-0.3348988304524316,-0.20681131281739137,-0.24084919100355198,0.32498708333694143,0.20982917230951595,-0.031817093704562746,-0.1525409857271168,-0.14461270318297528,-0.26869164286815633,-4.301110579703279,-4.175947407878034,5.313273589001242,0.8552390137068588,4.600454019274295,1.0743878364600827,-1.5041473281999447,-0.8925679749086172,8.100430072830157,-4.691123000422585,-0.45636530497763583,4.127506640420211,-1.7751318549899309,-5.587838161041729,-0.6145330582336305,-0.8540410283344925,2.0826036249817617,0.30006538775872693,-0.31642605642024274,-1.94239521480189,12.334286457842664,-1.618452723900088,-3.7101232462502596,-3.961846299524198,-2.963213688541416,-2.6785852319665224,-6.78402089068983,3.9426899811099396,-0.8369447388893152,2.0298866176650763,-0.6537582058983952,1.4696432782357047,-0.9633963619773708,-1.106527927822927,0.3813928958926219,-0.6825463302671406,0.9406107379162246,0.7995272988239187,0.3522068104263562,-0.18235341318211684,-0.408155869746479,-1.2692125352241845,0.29161670577980187,0.23663817476897445,0.18744433740804722
63,7799,0.05536742459084381,1.1912350780101777,1.7884318729036508,-0.7051116894818541,-0.07077761873557356,-0.040710441069813016,0.2831117233238451,0.27992392031749047,0.1475601000726614,-7.527773131903913,-2.797199538658968,7.981698727376294,1.44683172978779,4.1116938954405695,1.6686990428326538,-1.2087103737676752,1.4968032695382885,10.748012685988725,-0.44484699036338277,1.7583766143183217,1.4608079515327828,-5.705352299035639,-6.179850884886384,-1.319698504762126,-0.29868941709047225,2.804700441873505,0.3322734757906104,-0.4528950163852001,0.6800170434381634,15.472104152863555,-3.2876202662522944,-3.3359228176678593,-0.4360370687380332,-0.4142378977884112,-1.6849704667189491,-5.69261953491302,3.8160253443629104,-0.5128588869503116,2.19643583490778,-0.47884374815736885,1.3215404760995622,-0.5852855693462901,-1.1444610909617423,0.24839305876852077,-0.569236521262486,1.3402420894351719,0.7711133215803481,0.5308489474233176,-0.07640668861330298,-0.23527391928624766,-1.066839634299822,0.6803101431743775,0.6097699234359019,0.1577480640146142
64,7803,-1.5056975955822576,-1.3611193526125223,-2.4433191667691916,0.17216589016980965,-0.06465439315461288,-0.040137203155537315,-1.4595445312191448,-1.4182225736843717,-1.5174468716906087,4.130740836615881,-7.7656778170495375,-1.1211899027953447,2.270956136187785,3.8919911904475786,-0.2470114850179122,-0.926863009214351,-9.413452384524083,0.9995182070444351,-0.7792876247320624,0.6582869822777073,-0.6589557138392128,0.46234001056163426,-0.9877524906216295,-0.4932779949058351,-2.220174751205414,0.3422800387677557,0.18633533939219427,0.07482144705010846,-11.734325925276396,3.6206728326775286,-2.836774120685277,-6.771132188619295,1.4303984827925393,-3.378107185116765,-1.9675440011176755,-3.4490193179419606,2.947001529277181,-3.8303625076949386,4.110904847142034,4.266155034775,1.528804352917427,2.2572080620949695,1.3362065062591677,0.37732674562221474,-1.2490953752904108,-0.2582242223510128,0.8847782540360404,-0.18368696436813398,-0.5001077695972777,-0.9268507355097585,-1.989796938858324,-0.6091934800736735,-0.5354667529116596,0.26829301439314174
65,7888,0.05536742459084381,-0.7908635879328558,-1.6757607925557143,-0.013023043232124729,0.07883647802449875,0.01509906934860668,0.2831117233238451,0.27992392031749047,0.1475601000726614,-9.120968339524174,-3.0840680507265756,0.559290045453458,2.072795263882068,-0.4498310001286456,-0.4254066566263287,-4.504147331866288,4.022612607734645,-1.1432443710763662,-0.20769002813220333,1.3443588713711263,-2.302022109407339,-0.3871248430162244,-1.7379334682581624,-0.8860236124990628,-0.26248022802831633,0.1833065649992232,0.6987631956325118,0.11610653908047819,5.902027718472622,1.6165425623360237,1.9726700825000043,-4.697238889092739,0.5251903296226956,2.706534872251824,3.846349894538049,-0.7280679223443041,0.2571913508578403,4.725603468120203,0.3835671637995063,1.9901399772780861,-0.5855377570566478,-0.06114185170665211,-0.6378520696344855,-0.25308154669107236,-1.8609683439155453,0.15791125535295403,-0.13535378418965954,-1.2667204660966167,0.6580274987898133,0.9267595804146417,0.2903683039026197,0.4680859735869815,-0.21203275450473832,0.8300901464442924
66,7921,-1.9521532900544296,-2.2452457297066015,-3.7079772885154547,0.1974261314019176,-0.5973975202819231,-0.04609751672759421,-2.2310204398867466,-2.1460697559400828,-2.0770833014597625,9.281828550581418,-7.492761910105955,-6.235275181610771,5.36394394879238,1.3087300068088825,-0.7939801624266143,1.4069296770078026,-13.361076528188102,1.031002813810627,-0.5655785393287,-0.13454066190256225,0.4231694918037286,0.4488481807363901,1.0870424032531383,-1.8421093128447459,-2.5071994723313353,-1.4719874861207773,0.42043919025338206,0.20434018027182438,-24.733735598979543,-3.6586091730147983,2.916341449797836,10.755569450755319,-4.1238910265734425,10.226144188510364,11.04895914621164,-2.4275920626981433,-4.698228874266166,-1.541354001664006,7.74875990387829,-2.364592292161847,-2.265553891544224,-2.955111464745703,-2.993966250035636,-3.0897195918863245,-0.13865924704479865,-1.0246604377518045,0.9449792974889988,-0.5236130859729174,-0.6730262202595562,-1.2905969580166088,-0.5288017432783139,-6.430991762830957,3.775895219438405,0.12358320320602306
67,7943,-0.0024910080884161783,0.022555673177757175,-0.10608394440008145,0.004436523746234846,0.17881001686781908,-0.0011360033508608337,-0.031364856896011414,-0.06068696605166901,-0.047344940007682045,0.14175901603601362,-0.9752754889544006,-0.4755066271730162,-0.6282878344470514,0.07008753978702742,-0.32298243592220605,0.15377913980417532,-2.63420557460085,-1.6292126312215656,0.7817561326451938,-0.27072017372712676,0.00962765900556011,-0.0655426834206797,-0.807686498744115,0.3145706017830602,-0.1667328842453174,-0.09423343203965669,0.07791603867079522,0.11011695070406005,-1.2785489060638926,-1.2465107910904205,-1.1412188807692518,-2.0985945548436415,0.6995605142454817,-0.23236187886356102,0.6946777871730572,-0.694363037032784,0.48334242433609376,-0.010520066460427498,-0.24020275990781167,0.07972112898403096,0.004888207253657605,-0.2236648006669138,-0.14458781870873832,-0.07814110816367525,0.04263644736264864,-0.08066321899368406,0.35675875548508956,0.08224273442952354,-0.2834538170174974,0.024516025620551506,-0.10804047721341503,0.2121504897771288,-0.2531749696517813,-0.1381002749229652
68,7945,-1.1154313405389822,-0.9541222947564699,-1.962735697831012,-0.013001344108297017,0.02836782773832988,0.020195123186108686,-1.023891822168183,-0.9936859501839062,-1.1011951287497908,2.7309143251587713,-4.572446315546086,-4.4821735041196025,0.8341560139364794,3.2803736323380916,0.5572297475343717,-0.5033525610019627,-7.82986750345804,-0.9187949791517028,0.8228228815212448,-0.8222697273482205,0.9815790282397125,-0.01206106528214373,0.5167278805853632,-0.3100119031581686,-1.216669763774802,-0.7288422991088417,0.5499919879166149,0.06056063571858155,-7.792077479284167,-2.0788669965630393,-2.783827993360164,-1.4389548247518935,0.4447597803912358,-0.11666711051886454,1.2040967280026942,-1.6416153540767309,1.1355467446270255,-1.033072269561114,2.850553081770361,6.5406171012732655,-0.6070784474823366,0.006924509183075118,-3.421961171299566,-2.6450369867716015,-1.2944192988922725,-0.20670472403807852,0.8205940090775614,-0.18912113377398737,-0.8074754117053377,-0.5632734124106157,-1.3935279669985883,-0.468432644850827,-0.5897755530610764,0.20308604188282925
69,7983,-0.7251650854957069,-0.5712691301630649,-0.9735899390858319,0.2826847060808461,0.18455768454503077,-0.043970269084493765,-0.588239113117221,-0.5691493266834403,-0.6849433858089736,-2.5640649660460646,-5.632606148583666,1.7672378391701298,0.7185925225305797,5.9652002413547445,0.2951765667996256,-2.1695404025815623,-5.846368127651539,1.881377153806167,-0.9193099879396632,0.8130328720357659,-0.9168427798389321,-1.331045548337776,-1.389332652184005,-0.6061801263912399,-1.192430507787519,1.502488172584371,0.20562788103994822,-0.17530001275915974,-5.833085986836359,6.561519432152773,-3.085235925937161,-8.334553923743679,-0.038203773188259925,-1.2615945512856706,-0.038580014592321486,-3.1590134951531157,4.243287803954151,-1.429612718755602,2.2237249228942124,2.3767968110609283,0.10705352969342444,1.0114517237900107,-2.6504142315424515,-2.9130460377373497,-0.841180062873657,0.5410480610576058,0.8279483327389661,0.1736009875557321,-0.2882186000972166,-0.581075440126347,-1.4738766943647486,-0.060028175098353745,-0.09249212059245258,0.21076193523113676
70,8038,-1.5056975955822576,-1.3611193526125223,-2.7082343660785115,-0.07344782434737758,-0.17663870644206717,0.06875138699917344,-1.4595445312191448,-1.4182225736843717,-1.5174468716906087,4.368350206521906,-7.280511516775081,-4.092095874030728,2.793388145080192,3.29159219594934,-0.06724598140829376,-3.43925713436705,-10.02702720794187,0.3098057006507868,-0.16729079254307402,-0.07956455760157474,0.03140957402452129,0.656919273864102,-0.03619047868100068,-0.4374308694616309,-1.8984978144873739,-0.4740006130679701,-0.08181229531728083,0.11757365989482454,-13.305384285460956,-0.7539542378513315,-1.748664901973501,-1.1403401274846474,1.4723175328297555,-3.023209708431005,-1.1811567595341683,-3.1278389446123342,2.453439084164789,-0.8491619076668119,1.7377471773441004,5.686430887569333,-3.110908919838269,5.271660331476827,2.444260733561521,1.4941569691351273,-1.5663628405034435,-0.6063360755570258,0.8490079863211323,-0.36776327077094856,-0.9134221362741515,-0.7361553628708469,-1.955016731415782,-0.6361219204003179,-0.57455329196419,0.22371759365302046
71,8048,0.8358999346773947,1.8488687421165673,3.7238879480341494,-0.41928529331579134,-0.41225465369370756,-0.07969117734003724,1.1544625597649105,1.1289971673184214,0.9797909914926457,-14.105469986342332,-0.414896785372182,13.168062010945894,-0.18963665840822477,4.598114502139289,1.1120360494564918,-1.7192779990744271,13.062237662276052,41.82487605549351,28.188899786550476,-6.748162523216981,-9.906896702872615,-0.14759369940529293,1.443489851149427,-7.863462297810923,0.8342441873849149,4.447798550923884,0.45770499743616955,-0.8004191094828861,8.535475698325643,42.15068581672861,-13.109017369624683,16.64454445489123,23.70640873616268,-3.816609161157376,6.129224966666709,13.022056594397336,3.9123539631366686,-0.04671264345742102,2.2210987485890525,-0.5437656157673725,1.2883838259874625,-0.43279226938952636,-0.9441283198030037,0.12050490218214031,-0.3652788650541078,2.1394361178127377,0.71427831042173,0.8880969072909027,0.13540522287061077,0.11052760155385144,-0.644052477842145,1.565135873139761,1.4741641686827958,0.08224183801088619
72,8103,-1.894573022916897,-1.1150815831741179,-1.9807284585283051,0.2300241913009158,0.050196895853912044,-0.054193816570429904,-1.508096735762043,-1.569141662385404,-1.5686946304809648,0.21241535146192247,-8.506572126298487,3.614914594539616,4.660922386278817,-2.760668774320811,-1.1132019491287852,-1.7226649915281573,-8.072595277176715,1.2897742440736557,-0.331487688768694,0.44022619922282286,-0.9512839144741762,-0.6639292245187661,-2.281185949419281,1.6806362221093865,-2.3443471783766205,-0.1330040331857787,0.28667247757992687,0.17482054145548714,-11.189468708906494,4.394465704604679,-6.5194525004343555,-6.218108718970521,-1.5889092370303968,-0.8890977792382639,0.09566056612866566,-2.207479916705732,1.5086483568027536,2.5090431701650755,5.141466691663264,-1.46291656507976,-2.4788979620070783,3.2995174929373214,0.7226278555981707,1.5734055881944866,-1.7476585349108908,-0.2194384640308929,-1.8910072638351905,-0.5698892298903562,-0.00853237219724318,-0.8634713578668031,-3.3971879493217965,-0.7185376901418912,-0.10971911922665782,0.028424957456319074
73,8129,-1.5043067678736217,-0.7092342345210488,-1.225076046324578,0.2813748449682414,0.16366136184956012,-0.04990495630394319,-1.072444026711081,-1.144605038884939,-1.1524428875401471,-2.5312565031127865,-7.259226730408683,6.006632079590821,4.339436567463775,-2.42814099210746,-0.17202753331282578,-1.4776715790623198,-6.002453002701311,1.6110454724163805,-0.2837679925743566,0.5506297940583288,-1.3831353838143734,-1.4762690414421766,-2.79204411038191,1.6846863637291656,-1.9643122104559412,0.3784781782247151,0.33002663883007355,0.057980314391571634,-7.0944709683738685,5.804160536978376,-5.878888132919759,-7.946115628302489,-0.9029293332644541,-0.8878360180560866,0.8472144241039499,-2.8026506603150887,3.4257786749139103,2.9340578740204992,3.0966222962293846,-2.87761307972584,-0.19606155111335838,0.8406860869248837,1.7120711086214133,0.9416989095825067,-1.4757149932997198,0.18020246785877853,-1.919423207888694,-0.3912434149634514,0.09741007273400394,-0.6905780129436229,-3.0294950696469436,-0.46710757846785755,0.04341230338365949,0.0076194278679709935
74,8130,-1.5604962073025184,-0.8759420689536126,-1.3993969013610963,0.39840493063684074,0.15356717393277572,-0.0804734288035233,-1.2053835053799888,-1.2093898184248941,-1.2961001688301348,-2.228658525131637,-8.86850310347945,4.466810853626173,2.642526196787141,0.1931066095001166,1.2903280016667,0.3021521373536146,-8.464897553679057,1.3770730539300016,-0.6625334459618961,0.5179040523253803,-0.8815797233639803,-0.4676994551490162,-1.8006574685812218,-0.412705631029525,-2.205972599078333,0.10852460994682107,0.18026747013189182,0.12067766501881744,-10.926502196731848,3.4702867264009254,-2.5587097621950727,-4.11738542914544,0.06022164970560862,-0.41398023507835785,2.5771908836501907,-5.181849800172396,4.912510319656408,1.7430173866068561,1.510348753372416,-3.4718535607957253,-1.605878483596072,-2.727238045110035,0.930312396369741,2.2434274642785588,-0.7505322156699333,0.5111640012862315,0.9528426888345264,-1.5512790317271408,0.11811456495907037,-0.6225336493192728,-3.0294950696469436,-0.46710757846785755,0.04341230338365949,0.0076194278679709935
75,8137,-0.057011454266949514,0.018531690967315658,0.7079721934108132,0.8323400893210301,0.1993875969114596,-0.023488247424192574,0.01718734764688678,0.15035436123757961,-0.13975446250731355,-0.47217001461688896,-7.093312208783411,3.750073209362053,-1.2492142622846492,3.9345070614411726,0.4892923587737946,-1.6031098302321365,0.4531572565980224,12.841470808481883,-7.529345014613863,-2.7614374477126593,5.204575119665757,2.7284454622646135,-4.283088089830656,0.10251799036844288,-0.1745644665802654,2.8513212147189186,0.13850491521226482,-0.4083571291747104,-2.9573632409771995,15.554097735581527,2.514095412264378,0.6782218913516772,-5.854806351584639,-4.763353261883466,-3.0908226769427567,-4.578280311947664,3.7048722493858595,-0.9092663892317688,-1.2925010606099017,-1.315725307065482,-0.6451119710174086,-0.8809499543023771,0.6591210844471568,0.33110752684139383,-0.5012506358596933,0.3997156101012091,0.8134257028401141,0.09886651555395808,-0.45602309144087544,-0.503653645513824,-1.1449524234163828,0.7494333409420473,0.7144940079428301,0.1920611936219439
76,8163,0.0005688128705835086,1.605130391084129,2.650804055160965,-0.8748922389650182,-0.23890140372756677,-0.09181858166689287,0.537272749163001,0.4887566755769678,0.3689068029331357,-13.070673111615271,-2.921226736068048,14.60593337580203,3.979688908971714,-2.468476266052454,0.4273121443119794,-0.45979399605267246,2.848729782337886,14.856161540236778,3.5843938277397642,-1.9435598588355063,1.2982040892127105,-0.7960148486432932,-1.5562536662083806,0.6715901662666933,-0.24235932971482738,2.8735232833395363,0.41728000785322994,-0.4749027254083997,2.1372891160443936,18.667542191555487,-5.635166287937047,0.8826596596992621,1.8639495257441037,-1.4647479016203988,1.732050440691573,-3.316845331302056,3.5015578877384845,1.9678652634777158,1.8000281895824553,-0.7308577249072529,0.6041704872300104,-0.23118299637447373,-0.8466831549506334,0.6853281867312557,-0.2519690560494532,2.117931413908559,0.09888693712458725,-0.5442930331691607,-0.058510814122300185,-0.11976086398484168,-1.4030348839447633,0.8277063638406352,0.9035996043818089,0.1636459115456213
77,8164,0.05536742459084381,1.1912350780101777,1.6308208290533537,-0.8643453884117496,-0.07202869543636051,-0.038994045887543946,0.2831117233238451,0.27992392031749047,0.1475601000726614,-7.110180157607631,-2.9368024775482784,9.000439303666072,1.9987450212043816,2.8217641856241693,-0.3090952724998991,-2.181563277372725,1.0794904884579775,11.094304838944081,0.31962976895081796,0.8366242405543453,1.4682884665934899,-5.656466576430411,-5.824100798538028,-0.6476985556354843,-0.38237886877112715,2.66008241399173,0.32623368500256766,-0.41828796227925447,0.05286409509294032,15.348055482409054,-3.2571057578891827,-2.301551268141351,0.07667482347773484,-0.6500866773426238,-0.600980988865093,-5.317470560672951,3.379799015166881,0.9731694277382338,1.7870449621229827,-1.458223752842969,1.0983983196547316,-0.25638250427941617,-1.2760391775904352,0.9002448964801377,-0.569236521262486,1.3402420894351719,0.7711133215803481,0.5308489474233176,-0.07640668861330298,-0.23527391928624766,-1.4030348839447633,0.8277063638406352,0.9035996043818089,0.1636459115456213
78,8174,-0.333508002743796,1.436123138245599,2.5426009395475804,-0.5507767229491549,-0.1756891347680554,-0.0604166956057957,0.23455951878094689,0.12900483161645782,0.09631234128230566,-11.076448670032377,-4.170191818301825,14.343003421884957,3.2098667120938935,-3.920190603025049,0.24222387860326317,-1.4704139966748084,4.676388312141088,18.258151333411963,7.227961724829019,2.681252524014744,-0.9986620206387876,-9.471318558739558,-6.568254376607333,2.01185851780798,-0.5886903805090298,2.447985659183422,0.45511739246738725,-0.4064171102256159,3.4004454360752785,22.742522390530805,-8.508302541589243,-0.8387449779815298,4.978052183166336,1.9332356637612724,0.3591643751896274,-3.275597253658019,3.8095587174140446,2.879079436505148,2.7255670131120535,-2.268893801380795,0.9395735334850196,1.4960078946202346,1.5216679720751554,-0.07895653623003863,-0.9091659482764497,1.378959173094963,-2.0046792529623594,0.14461036777475808,0.4150871711330172,-0.17185692172365546,-2.198382549358175,0.49936625599002826,0.8529716499675524,-0.10558070533479588
79,8175,-0.38969744217269187,1.2694153038130354,2.298184311613317,-0.3807873699848393,-0.11083977391540925,-0.04015893588371451,0.1016200401120392,0.0642200520765027,-0.047344940007682045,-10.424426887063778,-5.066736099773358,13.746061359533035,3.5388059096503626,-2.9973905006793924,1.1914941780382262,0.6092860704353451,-1.0131503136957758,7.249131610483459,1.0887310668495165,-0.3911823444526248,-2.302729753813565,-5.8041045429718,-2.975565554871636,0.01156007253672435,-0.8775210929625171,1.9795731886648085,0.33732743621320715,-0.28665845263073775,-0.9822479943252318,11.90780878374478,-4.491652965944933,-4.201831718575476,0.37451287266348815,-0.4544743695710983,3.906420242259163,-4.493430254935202,4.575609385207858,1.6836918221706914,2.136197750776845,-1.758447812395467,-0.535351341315372,-0.5806740929919635,0.11625186395126592,0.48425003130201677,-0.34261690325317684,1.7099302868931403,0.867584676950928,-1.0154215710589876,0.43578738372051695,-0.10380116363635644,-2.198382549358175,0.49936625599002826,0.8529716499675524,-0.10558070533479588
80,8186,0.0005688128705835086,1.605130391084129,3.280212524961555,-0.22804335927052327,-0.2885767919041345,-0.045930825916004545,0.537272749163001,0.4887566755769678,0.3689068029331357,-13.855334355235334,-4.462022326465478,16.34476026324351,2.72299078812967,-2.64595715213342,0.6513546953098894,-0.4873099625870188,3.7817275270944495,18.363339410508498,11.241006616731388,3.8297543235968505,-2.263751359383611,-7.515276775270223,-3.4747039785895835,1.2529818376789024,-0.3352178374789449,2.7234170770571104,0.37884501215136135,-0.43593015253002204,2.448555894544612,21.916800297265933,-7.8160108398454025,1.6881432039489959,9.22861454302678,4.033374068296541,2.3327862784112705,-2.9681800620842784,4.5673857860461196,1.7323020820684867,2.1508216379555143,-1.6978922780970789,-0.3774297767844625,-0.4783670827146956,0.12296740469124885,0.41538310527443423,-0.2519690560494532,2.1095616384120874,0.8391706997073574,-0.8367794340620267,0.5417341082893306,0.06908078682387492,-1.9525629567789082,0.8915710838465551,1.2156852550986952,-0.15191346110073578
81,8187,-0.05562062655831315,0.4324270040412669,1.400763060566812,0.661985695757668,0.1195678235052646,0.00773323028385388,0.4043332704940928,0.4239718960370127,0.225249521643148,-9.581942847819008,-5.988871119363233,10.048476321421363,-1.0254152151002323,-0.5465848566999948,0.8289836644696719,1.4262138519901835,4.69208680639545,15.415115192823203,0.8922373444069771,1.3107100580968778,0.7560028744653602,-7.583612616574852,-7.142677179398495,-0.2534866162533331,-0.4864720506344428,2.299404080114312,0.5149384919411777,-0.3240091757181897,2.1473972461041715,18.905413278172357,-1.84201778609994,0.8137509702607203,0.4501329901547218,0.5362628309898854,0.1089525687152106,-4.5678550393550275,4.269295060006879,1.5222513196540126,1.6402272067542474,-1.8279364389309434,-0.6006284368996063,-0.41076203626043056,0.36789412016026435,0.3202892059769036,-0.18398317064666048,2.6277656442545365,0.7669289196184003,-0.4073027857418386,1.943065816985759,-0.5230562557979593,-1.9525629567789082,0.8915710838465551,1.2156852550986952,-0.15191346110073578
82,8193,0.44702450734275473,2.094906511554971,4.571491689204349,-0.2160512005824208,-0.6072290900714461,-0.0671131556555584,1.1059103552220129,0.9780780786173887,0.928543232702289,-16.63664694577036,-0.40232452268831626,19.358482378337825,4.470771625011803,-5.272137805620872,-1.6631185226635827,-0.49512018294867677,12.276983572225456,34.790895007283154,18.613966224752183,-22.749634743214433,-13.774877928913643,10.251192438914984,6.137572486866165,4.554454387314373,0.6188365838273772,4.211049167018518,0.5517872599817328,-0.7936514979176028,9.151511704488703,37.15061008300924,-12.915235696166226,12.368214328612419,12.473145079918481,-16.264078694651925,15.665458610033305,16.781118107897072,3.794707779713402,2.8844011345424154,2.6413827130497163,-2.1860454240357114,1.1554174797110546,1.6053726919426525,1.524603531407639,-0.16717664421031694,-0.6598843684662097,2.178162781843253,-2.06151623093091,0.501862005572287,0.6268948029793638,0.17395599357939287,-1.7086619748563527,1.3184505295195128,1.619345487510742,-0.20280258938305565
83,8194,0.39083506791385886,1.9281986771224078,4.302972636105885,-0.03291908746696796,-0.5169794361425646,-0.033571342126756235,0.972925458213963,0.9132932990774336,0.7848859514123022,-16.427003751310014,-2.519763107516814,19.27561677909504,3.0346577430834163,-3.0588938479276395,0.6712814495752986,0.9645517065589875,7.454418184971248,25.730706665431434,14.010014933703316,-22.717902291362496,-17.326075611264887,3.556784543459137,4.91553112453556,-0.3390807038876368,0.26082142956329374,3.5908947573459,0.44031207688247587,-0.6189579911461325,5.404237120323401,28.421228498113713,-9.678714504572302,8.185842728349812,9.40835089983227,-16.152171183620677,19.70688789872883,13.616444201601391,4.5593958349955885,1.7764566101505246,2.159460696996353,-1.666321751060683,-0.2556788534799249,-0.39955841252883867,0.13829274390988938,0.3679060732844265,-0.16132120884572956,2.509124315270706,0.8107496657923099,-0.6581736111914026,0.6475992952044302,0.24200035720374305,-1.7086619748563527,1.3184505295195128,1.619345487510742,-0.20280258938305565
84,8294,0.7235210558196012,0.565793271587318,0.8341459232875647,-0.20756547431534386,0.10453698668638409,-0.0017121641580840742,0.8885381840879528,0.9994276082385105,0.6927490233743214,-3.4172225566456107,-1.5198711092722836,-2.4190074531645243,-4.574451643456568,3.2336732738618474,0.06360190144235767,-4.878340845994459,4.04198351323403,-1.7744518163118026,-1.3960412922174557,1.2351873582739994,-1.2695791237531433,0.317512203589851,1.0687208021837653,-0.9060977543417658,1.6274123071062707,0.0019039450844557354,0.34642669026074036,0.22287708673885492,7.320539679449825,-0.9337194750560946,2.5516013814403062,-3.3959516701509225,0.8929687889357241,-1.664014213605111,-3.2015250223443594,1.92289328252068,-0.7709858772531641,1.0996722645812256,-0.6746380187670638,1.618759451724018,1.860961481009777,-0.9819977976755275,-1.531954312138061,1.0181975610031362,-0.6598843684662097,0.9333651230487827,0.5137245973209131,0.9922144369283006,0.4169773145891606,0.09878590089779479,1.160188913943369,0.7536118760038452,-0.18076944949802565,0.5611210305406504
85,8363,1.6119817960963092,1.0348746264044628,1.2557924473765323,-0.8645110079128883,-0.027470347231230235,-0.01741058873194444,0.7379309714927703,0.6634792628210902,0.8582138615963751,19.353624609496286,16.00844144767292,6.133347579243908,-1.0706990303688773,-0.20445467286789257,2.2678089700753854,0.009153448742895923,1.7692575937422788,1.9795421241497761,-4.947499404160691,4.103883643855042,-3.813179400649773,2.141569324383728,0.6173585494430877,-2.975723151387898,1.8307619241662314,1.0550739468141854,0.20151238294778342,0.4180972234042553,2.0175606354979623,-0.46702878185945534,14.129481765796676,2.9237466963019005,0.2033258948648553,5.1350519965025025,2.546744054622526,2.3551760942886593,0.12608999240206245,-2.40420879420747,-3.159910661788932,-0.7902369100572219,-1.732261738955352,-0.5266981824920995,1.1134680204155383,-2.7338022123180536,1.493002002622227,-2.66471558543853,0.9356225076974102,-0.1921193614927869,1.874162975266556,1.7339243737770678,1.316962421876639,1.6872847443850398,0.9097292507064672,-0.17694128541031182
